base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,rain.1h,snow.1h,main.sea_level,main.grnd_level,rain.3h,snow.3h,weather.id,weather.main,weather.description,weather.icon
stations,667.0,1670426200.0,-18000.0,4355958.0,Garrison,200.0,-76.7563,39.4006,10.8,10.42,9.99,11.67,1022.0,95.0,1.49,205.0,4.62,100.0,2.0,2005366.0,US,1670415229.0,1670449412.0,,,,,,,721,Haze,haze,50d
stations,402.0,1670426445.0,-18000.0,4835395.0,Greenwich,200.0,-73.6256,41.0238,13.47,13.33,12.06,15.06,1021.0,94.0,1.54,140.0,,100.0,2.0,19613.0,US,1670414765.0,1670448373.0,,,,,,,701,Mist,mist,50d
stations,101.0,1670426445.0,-18000.0,4179574.0,Alpharetta,200.0,-84.2761,34.0708,14.62,14.64,12.43,17.57,1025.0,96.0,0.89,180.0,2.24,100.0,2.0,2038353.0,US,1670416184.0,1670452067.0,,,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,1670425999.0,-18000.0,4154280.0,Egypt Lake-Leto,200.0,-82.5216,27.964,23.68,23.98,21.1,25.67,1027.0,72.0,2.57,70.0,,0.0,2.0,2077775.0,US,1670414922.0,1670452487.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426445.0,-25200.0,5423075.0,Glendale,200.0,-104.9567,39.7175,0.33,-2.14,-2.96,4.06,1019.0,54.0,2.06,190.0,,20.0,2.0,2011082.0,US,1670422056.0,1670456125.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426202.0,-28800.0,5372223.0,Menlo Park,200.0,-122.1693,37.4435,5.78,5.78,2.87,9.95,1021.0,94.0,0.89,137.0,1.34,0.0,1.0,5310.0,US,1670425806.0,1670460639.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426445.0,-36000.0,5856195.0,Honolulu,200.0,-157.8588,21.2976,24.33,24.88,23.57,24.98,1015.0,79.0,5.66,60.0,,20.0,1.0,7878.0,US,1670432203.0,1670471379.0,,,,,,,804,Clouds,overcast clouds,04d
stations,9656.0,1670426002.0,-18000.0,4140963.0,Washington D.C.,200.0,-77.025,38.9035,11.57,11.21,10.44,12.51,1021.0,93.0,3.09,200.0,,100.0,2.0,2002287.0,US,1670415208.0,1670449562.0,0.99,,,,,,800,Clear,clear sky,01d
stations,9656.0,1670426000.0,-25200.0,5780993.0,Salt Lake City,200.0,-111.9004,40.7465,-3.11,-7.32,-7.33,-1.03,1021.0,85.0,3.09,10.0,,100.0,2.0,2030157.0,US,1670423906.0,1670457609.0,,,,,,,801,Clouds,few clouds,02d
stations,3219.0,1670426200.0,-18000.0,5099133.0,Hoboken,200.0,-74.0076,40.7411,13.82,13.71,12.19,14.9,1022.0,94.0,2.06,160.0,,100.0,2.0,2009754.0,US,1670414805.0,1670448516.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426200.0,-28800.0,5393015.0,Santa Clara,200.0,-121.9716,37.3724,5.27,3.62,2.67,8.35,1023.0,93.0,2.06,170.0,,20.0,1.0,5845.0,US,1670425747.0,1670460603.0,,,,,,,801,Clouds,few clouds,02n
stations,10000.0,1670426200.0,-28800.0,5809844.0,Seattle,200.0,-122.2992,47.6616,4.46,1.79,1.83,6.25,1020.0,91.0,3.09,140.0,,100.0,2.0,2012019.0,US,1670427833.0,1670458675.0,,,,,,,500,Rain,light rain,10d
stations,10000.0,1670426200.0,-18000.0,4166253.0,North Palm Beach,200.0,-80.085,26.8488,25.34,26.07,23.35,27.24,1026.0,82.0,4.63,80.0,,75.0,2.0,2035352.0,US,1670414196.0,1670452044.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-18000.0,4952349.0,Suffolk,200.0,-71.0839,42.3475,12.05,11.79,10.38,13.44,1023.0,95.0,5.66,160.0,,100.0,2.0,2013408.0,US,1670414402.0,1670447516.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426200.0,-18000.0,5181428.0,Bradford Woods,200.0,-80.071,40.6462,12.09,11.84,10.37,16.05,1020.0,95.0,1.54,280.0,,100.0,2.0,2001980.0,US,1670416244.0,1670449988.0,,,,,,,701,Mist,mist,50d
stations,3219.0,1670426445.0,-18000.0,4267336.0,Zionsville,200.0,-86.2438,39.9428,6.14,4.19,5.42,7.45,1023.0,95.0,2.57,350.0,,100.0,2.0,2001471.0,US,1670417602.0,1670451595.0,,,,,,,721,Haze,haze,50d
stations,2012.0,1670425752.0,-21600.0,5247307.0,Butler,200.0,-88.0622,43.1162,-0.74,-3.97,-1.82,0.92,1023.0,94.0,2.57,310.0,,100.0,2.0,2001979.0,US,1670418628.0,1670451441.0,,,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,1670425753.0,-21600.0,4327047.0,Harvey,200.0,-90.0791,29.9208,22.59,23.31,20.55,24.43,1025.0,92.0,3.09,170.0,,0.0,2.0,2005569.0,US,1670416994.0,1670454044.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426445.0,-28800.0,5794328.0,Fife,200.0,-122.391,47.2527,3.74,1.65,1.88,6.16,1021.0,94.0,2.24,153.0,4.02,100.0,2.0,2001426.0,US,1670427759.0,1670458793.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670425999.0,-28800.0,5391945.0,San Fernando,200.0,-118.4997,34.224,6.45,6.45,3.82,9.64,1012.0,88.0,0.45,88.0,0.45,0.0,1.0,6183.0,US,1670424425.0,1670460258.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426445.0,-21600.0,4049979.0,Birmingham,200.0,-86.8433,33.5327,20.67,21.17,19.82,21.38,1026.0,91.0,4.12,220.0,,100.0,1.0,3436.0,US,1670416722.0,1670452762.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-18000.0,4178550.0,Winter Garden,200.0,-81.5665,28.5597,22.81,23.34,20.99,24.81,1025.0,84.0,0.89,12.0,1.34,0.0,2.0,2003892.0,US,1670414770.0,1670452180.0,,,,,,,701,Mist,mist,50d
stations,4023.0,1670426445.0,-21600.0,4891077.0,Elwood,200.0,-88.1584,41.3908,4.37,3.45,3.03,5.09,1023.0,93.0,1.34,180.0,1.79,100.0,2.0,2039449.0,US,1670418322.0,1670451793.0,,,,,,,300,Drizzle,light intensity drizzle,09d
stations,10000.0,1670425999.0,-28800.0,5387428.0,Richmond,200.0,-122.3737,37.9202,7.26,7.26,2.85,10.66,1016.0,91.0,0.45,69.0,0.45,0.0,2.0,19966.0,US,1670425934.0,1670460610.0,,,,,,,701,Mist,mist,50d
stations,4023.0,1670426445.0,-21600.0,4381072.0,Chesterfield,200.0,-90.5876,38.6688,7.64,7.64,6.42,8.62,1024.0,92.0,0.45,42.0,0.89,100.0,1.0,5943.0,US,1670418425.0,1670452857.0,,,,,,,804,Clouds,overcast clouds,04n
stations,8047.0,1670426200.0,-18000.0,4986172.0,Birmingham,200.0,-83.1834,42.5631,5.39,3.76,4.26,6.4,1022.0,88.0,2.06,360.0,,100.0,1.0,6182.0,US,1670417349.0,1670450378.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670425999.0,-18000.0,4168095.0,Pelican Bay,200.0,-81.8027,26.2133,25.29,25.73,23.88,26.1,1025.0,71.0,3.09,50.0,,0.0,1.0,3303.0,US,1670414528.0,1670452535.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426203.0,-36000.0,5856195.0,Honolulu,200.0,-157.8275,21.2771,24.22,24.76,23.51,24.92,1015.0,79.0,5.66,60.0,,20.0,2.0,2010198.0,US,1670432193.0,1670471373.0,,,,,,,800,Clear,clear sky,01d
stations,4828.0,1670426200.0,-18000.0,5104952.0,Springfield,200.0,-74.3155,40.6861,13.71,13.7,12.06,14.82,1022.0,98.0,2.06,160.0,,100.0,2.0,2037023.0,US,1670414869.0,1670448600.0,,,,,,,701,Mist,mist,50d
stations,3219.0,1670426445.0,-21600.0,4916207.0,Westmont,200.0,-87.9783,41.8106,3.39,0.93,2.28,4.36,1023.0,94.0,2.57,100.0,,100.0,2.0,2001519.0,US,1670418357.0,1670451672.0,,,,,,,800,Clear,clear sky,01d
stations,2414.0,1670426445.0,-18000.0,5161493.0,Lyndhurst,200.0,-81.4931,41.5192,7.03,6.21,5.75,8.39,1020.0,98.0,1.54,20.0,,100.0,2.0,2040938.0,US,1670416745.0,1670450170.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426000.0,-25200.0,5518232.0,Canutillo,200.0,-106.5834,31.8835,13.3,12.3,11.29,15.13,1019.0,62.0,4.47,359.0,6.71,100.0,2.0,2003608.0,US,1670421226.0,1670457736.0,,,,,,,701,Mist,mist,50d
stations,2414.0,1670426445.0,-28800.0,5405760.0,Vanris (historical),200.0,-119.6757,36.779,6.61,5.73,3.72,7.71,1021.0,95.0,1.54,40.0,,100.0,2.0,2001714.0,US,1670425101.0,1670460148.0,,,,,,,800,Clear,clear sky,01d
stations,6437.0,1670426445.0,-18000.0,4295686.0,Hurstbourne Acres,200.0,-85.5735,38.2152,11.95,11.71,10.25,14.43,1021.0,96.0,1.54,10.0,,100.0,2.0,2046211.0,US,1670417145.0,1670451729.0,,,,,,,801,Clouds,few clouds,02n
stations,2414.0,1670426445.0,-28800.0,5800870.0,Liberty Lake,200.0,-117.1124,47.6731,-2.83,-2.83,-4.68,-0.97,1020.0,94.0,0.0,0.0,,100.0,2.0,2002202.0,US,1670426590.0,1670457427.0,,,,,,,701,Mist,mist,50d
stations,6437.0,1670426445.0,-18000.0,4290181.0,Douglass Hills,200.0,-85.542,38.2248,11.79,11.53,10.13,14.3,1021.0,96.0,1.54,10.0,,100.0,2.0,2046211.0,US,1670417139.0,1670451720.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426445.0,-18000.0,4785576.0,Short Pump,200.0,-77.5642,37.644,13.4,13.15,12.09,14.19,1023.0,90.0,2.68,196.0,2.68,100.0,2.0,2002433.0,US,1670415128.0,1670449901.0,0.14,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-21600.0,4684330.0,Cross Mountain,200.0,-98.6264,29.6553,19.79,20.23,18.99,21.02,1022.0,92.0,1.34,341.0,,100.0,2.0,2008723.0,US,1670419011.0,1670456131.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426200.0,-25200.0,5610810.0,Twin Falls,200.0,-114.4557,42.5983,-6.69,-13.69,-7.57,-5.31,1025.0,90.0,5.66,70.0,,0.0,2.0,2023312.0,US,1670424866.0,1670457876.0,,,,,,,701,Mist,mist,50d
stations,1609.0,1670426200.0,-18000.0,5134417.0,Roslyn Estates,200.0,-73.6694,40.7962,13.09,12.8,11.85,14.63,1020.0,90.0,1.79,270.0,1.79,100.0,2.0,2030019.0,US,1670414734.0,1670448425.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-18000.0,7189969.0,Trailer Terrace Mobile Home Park,200.0,-81.5908,30.2285,22.09,22.39,20.53,24.1,1027.0,78.0,3.09,340.0,,20.0,1.0,5093.0,US,1670414997.0,1670451965.0,,,,,,,701,Mist,mist,50n
stations,805.0,1670425999.0,-18000.0,4501956.0,Golden Triangle,200.0,-75.0298,39.9173,13.01,12.82,11.84,14.11,1022.0,94.0,2.06,230.0,,100.0,2.0,2032782.0,US,1670414904.0,1670448908.0,,,,,,,701,Mist,mist,50d
stations,3219.0,1670426445.0,-21600.0,4887398.0,Chicago,200.0,-87.6289,41.8993,3.98,1.63,2.83,4.65,1025.0,92.0,2.57,100.0,,100.0,2.0,2005153.0,US,1670418290.0,1670451571.0,,,,,,,500,Rain,light rain,10d
stations,6437.0,1670426200.0,-21600.0,4715944.0,Oak Ridge North,200.0,-95.4643,30.164,22.26,23.02,21.18,23.35,1022.0,95.0,0.45,189.0,1.34,100.0,2.0,2012027.0,US,1670418320.0,1670455303.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-21600.0,4736388.0,The Colony,200.0,-96.8261,33.0809,15.68,15.78,12.6,18.4,1020.0,95.0,1.34,138.0,2.24,100.0,2.0,2041986.0,US,1670419053.0,1670455224.0,0.48,,,,,,804,Clouds,overcast clouds,04d
stations,402.0,1670426445.0,-28800.0,5345044.0,East Pleasanton,200.0,-121.8103,37.6828,3.98,3.98,1.95,7.85,1022.0,95.0,0.0,0.0,,100.0,1.0,4774.0,US,1670425759.0,1670460514.0,,,,,,,800,Clear,clear sky,01d
stations,402.0,1670425999.0,-28800.0,5345044.0,East Pleasanton,200.0,-121.8123,37.6855,4.01,4.01,1.97,7.87,1022.0,95.0,0.0,0.0,,100.0,1.0,4774.0,US,1670425760.0,1670460514.0,,,,,,,300,Drizzle,light intensity drizzle,09d
stations,10000.0,1670426000.0,-28800.0,5352423.0,Glendale,200.0,-118.257,34.1444,7.85,7.85,4.66,10.35,1020.0,85.0,0.0,0.0,,0.0,2.0,2037791.0,US,1670424355.0,1670460212.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-28800.0,5381574.0,Paularino,200.0,-117.8825,33.6741,9.29,9.29,5.99,11.36,1021.0,91.0,0.0,0.0,,75.0,1.0,5876.0,US,1670424196.0,1670460191.0,,,,,,,801,Clouds,few clouds,02d
stations,10000.0,1670426445.0,-28800.0,5364663.0,Lake San Marcos,200.0,-117.2342,33.1331,8.41,7.53,5.45,11.16,1021.0,87.0,1.79,93.0,3.13,0.0,2.0,2001548.0,US,1670423961.0,1670460115.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426200.0,-25200.0,5308049.0,Paradise Valley,200.0,-111.9287,33.625,12.03,11.59,9.25,13.91,1019.0,88.0,2.24,89.0,3.13,75.0,1.0,5795.0,US,1670422759.0,1670458770.0,,,,,,,701,Mist,mist,50d
stations,402.0,1670426000.0,-18000.0,5179193.0,Bath,200.0,-75.3857,40.6862,11.14,10.66,9.99,12.68,1022.0,90.0,0.0,0.0,,100.0,2.0,2039255.0,US,1670415126.0,1670448856.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-28800.0,5512909.0,Spring Valley,200.0,-115.2468,36.1435,5.16,3.03,2.59,6.8,1019.0,67.0,2.57,290.0,,0.0,1.0,6171.0,US,1670423937.0,1670459185.0,,,,,,,500,Rain,light rain,10d
stations,10000.0,1670426445.0,-25200.0,5429208.0,Lone Tree,200.0,-104.8756,39.561,-1.02,-3.72,-3.05,2.83,1025.0,61.0,2.06,190.0,,20.0,1.0,3292.0,US,1670422009.0,1670456133.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426445.0,-21600.0,4082678.0,Pepperell,200.0,-85.4482,32.6278,19.61,19.98,19.12,20.25,1026.0,90.0,0.45,195.0,2.24,70.0,2.0,60180.0,US,1670416256.0,1670452558.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426445.0,-21600.0,4049979.0,Birmingham,200.0,-86.8088,33.5257,20.59,21.08,19.71,21.27,1026.0,91.0,4.12,220.0,,100.0,1.0,3436.0,US,1670416712.0,1670452755.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426445.0,-21600.0,4065302.0,Greenville,200.0,-86.6352,31.8561,21.68,22.04,21.68,21.68,1026.0,82.0,2.12,227.0,3.97,44.0,2.0,2028078.0,US,1670416432.0,1670452952.0,,,1026.0,1010.0,,,803,Clouds,broken clouds,04d
stations,402.0,1670426200.0,-21600.0,7312798.0,Curve Mobile Home Park,200.0,-88.122,30.6742,20.55,21.06,18.99,22.38,1027.0,92.0,1.54,80.0,,100.0,2.0,19454.0,US,1670416626.0,1670453472.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426445.0,-25200.0,5303754.0,Maricopa County,200.0,-112.5571,33.4433,10.69,10.01,8.7,14.64,1020.0,84.0,0.0,0.0,,75.0,2.0,2021647.0,US,1670422883.0,1670458947.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426445.0,-25200.0,5288636.0,Casa Grande,200.0,-111.6816,32.8791,9.68,8.46,8.72,11.62,1018.0,77.0,2.48,180.0,2.65,1.0,1.0,5270.0,US,1670422591.0,1670458818.0,,,1018.0,967.0,,,741,Fog,fog,50d
stations,10000.0,1670426445.0,-25200.0,5290834.0,Cordes Lakes,200.0,-112.118,34.3273,7.8,6.09,7.65,9.71,1018.0,87.0,2.68,186.0,4.47,55.0,2.0,2004387.0,US,1670422908.0,1670458711.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670425999.0,-25200.0,5294810.0,Flagstaff,200.0,-111.663,35.1749,2.12,-2.06,1.15,3.68,1021.0,94.0,4.63,190.0,9.26,100.0,2.0,2034448.0,US,1670422926.0,1670458475.0,,,,,,,801,Clouds,few clouds,02d
stations,10000.0,1670425999.0,-25200.0,5295860.0,Gila Bend,200.0,-112.7346,32.9438,12.6,11.43,12.6,12.6,1018.0,58.0,1.34,223.0,1.36,4.0,,,US,1670422854.0,1670459062.0,,,1018.0,992.0,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426445.0,-25200.0,5284580.0,Holbrook,200.0,-110.1455,34.9232,3.95,1.18,3.95,3.95,1019.0,85.0,3.09,160.0,4.34,1.0,,,US,1670422524.0,1670458149.0,,,1019.0,841.0,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426445.0,-25200.0,5301067.0,Kingman,200.0,-114.066,35.1911,6.16,3.22,3.66,7.59,1018.0,59.0,4.12,200.0,,20.0,2.0,2031437.0,US,1670423506.0,1670459049.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426445.0,-25200.0,5307778.0,Page,200.0,-111.4688,36.9246,4.08,3.13,3.77,4.49,1015.0,92.0,1.34,178.0,1.79,100.0,2.0,2042312.0,US,1670423153.0,1670458155.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426445.0,-25200.0,5320871.0,Wickenburg,200.0,-112.731,33.9702,7.48,6.74,7.48,7.48,1018.0,72.0,1.53,132.0,1.62,40.0,2.0,2035351.0,US,1670423002.0,1670458911.0,,,1018.0,945.0,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426445.0,-25200.0,5322053.0,Yuma,200.0,-114.6204,32.7277,10.14,9.12,9.96,10.45,1019.0,73.0,0.0,0.0,,75.0,1.0,5136.0,US,1670423275.0,1670459546.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426445.0,-28800.0,5325111.0,Atascadero,200.0,-120.6656,35.4864,3.14,2.05,2.28,5.28,1022.0,96.0,1.35,43.0,1.32,0.0,2.0,2004066.0,US,1670425136.0,1670460588.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426445.0,-28800.0,5332251.0,Buttonwillow,200.0,-119.3314,35.3545,8.12,8.12,4.03,9.01,1022.0,90.0,0.77,313.0,1.07,5.0,1.0,3419.0,US,1670424795.0,1670460288.0,,,1022.0,1011.0,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426445.0,-28800.0,5326305.0,Barstow Heights,200.0,-117.0849,34.8497,2.05,-0.08,2.05,3.75,1021.0,82.0,2.01,229.0,2.26,0.0,1.0,3782.0,US,1670424179.0,1670459825.0,,,1021.0,934.0,,,800,Clear,clear sky,01d
stations,10000.0,1670426445.0,-28800.0,5332251.0,Buttonwillow,200.0,-119.3975,35.4002,8.27,8.27,4.04,9.02,1022.0,90.0,0.88,315.0,1.15,5.0,2.0,2024817.0,US,1670424818.0,1670460296.0,,,1022.0,1011.0,,,800,Clear,clear sky,01d
stations,10000.0,1670426200.0,-28800.0,5380141.0,Owl,200.0,-116.8124,33.9271,4.76,2.54,2.2,7.68,1022.0,86.0,2.59,281.0,3.42,28.0,2.0,2032350.0,US,1670423976.0,1670459897.0,,,1022.0,947.0,,,801,Clouds,few clouds,02d
stations,10000.0,1670426200.0,-28800.0,5364195.0,Ladera Heights,200.0,-118.383,33.976,9.12,7.97,5.86,11.36,1022.0,88.0,2.24,76.0,3.58,40.0,2.0,2009902.0,US,1670424360.0,1670460267.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670425999.0,-28800.0,5358769.0,Huron,200.0,-120.2385,36.2532,3.57,2.49,3.57,3.57,1022.0,85.0,1.38,318.0,1.45,2.0,1.0,5097.0,US,1670425153.0,1670460366.0,,,1022.0,1005.0,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670425999.0,-28800.0,5339614.0,Corning,200.0,-122.1981,39.9263,1.62,-0.49,-0.12,1.62,1022.0,93.0,1.93,338.0,4.22,0.0,2.0,2012460.0,US,1670426233.0,1670460226.0,,,1022.0,1011.0,,,803,Clouds,broken clouds,04d
stations,10000.0,1670425999.0,-28800.0,5562087.0,Crescent City,200.0,-124.1947,41.7518,2.56,-0.5,1.62,4.76,1022.0,93.0,3.09,100.0,,0.0,1.0,3594.0,US,1670427044.0,1670460374.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426200.0,-28800.0,5364195.0,Ladera Heights,200.0,-118.3933,33.9854,9.09,9.09,5.85,11.35,1021.0,88.0,0.89,68.0,1.34,40.0,2.0,2009902.0,US,1670424364.0,1670460268.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426200.0,-28800.0,5356096.0,Heber,200.0,-115.5307,32.7622,10.18,8.82,9.95,11.77,1019.0,60.0,2.06,280.0,,0.0,1.0,4540.0,US,1670423499.0,1670459759.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426445.0,-28800.0,5559327.0,Bayview,200.0,-124.1906,40.7793,2.61,0.08,1.69,3.47,1022.0,99.0,2.49,119.0,2.48,0.0,2.0,2074288.0,US,1670426864.0,1670460552.0,,,1022.0,1021.0,,,800,Clear,clear sky,01d
stations,10000.0,1670425999.0,-28800.0,5322652.0,Ahwahnee,200.0,-119.6352,37.4733,-3.94,-8.43,-5.01,-2.72,1014.0,83.0,3.2,48.0,2.32,10.0,2.0,2013018.0,US,1670425203.0,1670460026.0,,,,,,,802,Clouds,scattered clouds,03d
stations,805.0,1670425999.0,-28800.0,5345679.0,El Dorado Hills,200.0,-121.1213,38.6493,3.34,3.34,0.27,6.78,1021.0,88.0,0.0,0.0,,100.0,2.0,2006213.0,US,1670425754.0,1670460188.0,,,,,,,802,Clouds,scattered clouds,03d
stations,805.0,1670426445.0,-28800.0,5349705.0,Folsom,200.0,-121.1882,38.6423,3.73,2.44,0.64,7.46,1022.0,89.0,1.54,130.0,,100.0,2.0,2006213.0,US,1670425769.0,1670460205.0,,,,,,,800,Clear,clear sky,01d
stations,2414.0,1670426445.0,-28800.0,5328724.0,Biola,200.0,-119.9105,36.8346,6.09,5.14,3.82,7.23,1023.0,84.0,1.54,40.0,,100.0,2.0,2004105.0,US,1670425166.0,1670460195.0,,,,,,,800,Clear,clear sky,01n
stations,10000.0,1670425999.0,-28800.0,5352214.0,Gilroy,200.0,-121.5637,37.0256,4.14,4.14,2.84,8.79,1022.0,90.0,0.0,0.0,,40.0,2.0,2009405.0,US,1670425593.0,1670460561.0,,,,,,,800,Clear,clear sky,01n
stations,10000.0,1670426445.0,-28800.0,5403971.0,Tuolumne City,200.0,-120.232,37.8386,0.06,0.06,-3.58,2.8,1024.0,71.0,0.89,96.0,2.68,3.0,2.0,2003854.0,US,1670425406.0,1670460109.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426445.0,-28800.0,5393244.0,Santa Nella Village,200.0,-121.0169,37.1091,3.76,3.76,3.14,4.56,1022.0,96.0,0.52,336.0,0.77,6.0,2.0,2004582.0,US,1670425476.0,1670460417.0,,,1022.0,1016.0,,,800,Clear,clear sky,01d
stations,10000.0,1670426200.0,-28800.0,5358769.0,Huron,200.0,-120.2385,36.2528,3.57,2.49,3.57,3.57,1022.0,85.0,1.38,318.0,1.45,2.0,1.0,5097.0,US,1670425153.0,1670460366.0,,,1022.0,1005.0,,,800,Clear,clear sky,01n
stations,10000.0,1670425752.0,-28800.0,5359446.0,Indio,200.0,-116.2129,33.7425,10.74,9.57,6.27,13.36,1019.0,65.0,5.66,330.0,,0.0,2.0,2006328.0,US,1670423805.0,1670459781.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426445.0,-28800.0,5359623.0,Inyokern,200.0,-117.8126,35.6466,-2.39,-2.39,-2.39,-2.39,1020.0,69.0,0.0,0.0,,20.0,1.0,5088.0,US,1670424476.0,1670459878.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670425999.0,-28800.0,5367846.0,Lone Pine,200.0,-118.0617,36.6008,1.35,-2.18,1.35,1.35,1023.0,59.0,3.38,289.0,3.89,32.0,,,US,1670424685.0,1670459789.0,,,1023.0,890.0,,,701,Mist,mist,50d
stations,10000.0,1670426200.0,-28800.0,5370006.0,Mammoth Lakes,200.0,-118.9655,37.6445,-11.47,-17.97,-12.19,-9.72,1019.0,92.0,3.6,280.0,,0.0,1.0,4933.0,US,1670425070.0,1670459837.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-28800.0,5370164.0,Manteca,200.0,-121.229,37.7812,3.49,3.49,2.0,5.65,1022.0,91.0,0.0,0.0,,0.0,2.0,58095.0,US,1670425636.0,1670460358.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670425999.0,-28800.0,5373965.0,Mojave,200.0,-118.1747,35.0688,1.59,-3.55,-3.12,4.43,1019.0,81.0,6.26,229.0,9.83,0.0,1.0,4892.0,US,1670424474.0,1670460054.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670425999.0,-28800.0,5375480.0,Mountain View,200.0,-122.0773,37.4144,5.61,4.02,2.71,9.67,1021.0,94.0,2.06,170.0,,0.0,1.0,5122.0,US,1670425780.0,1670460622.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670425999.0,-28800.0,5568295.0,Mount Shasta,200.0,-122.3151,41.3095,-3.86,-7.04,-3.87,-3.27,1020.0,82.0,2.06,60.0,,100.0,1.0,4889.0,US,1670426510.0,1670460005.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426445.0,-28800.0,5372844.0,Middleton,200.0,-122.2646,38.2357,4.53,4.53,0.91,10.56,1022.0,84.0,0.0,0.0,,0.0,1.0,3294.0,US,1670425960.0,1670460532.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426445.0,-18000.0,4164138.0,Miami,200.0,-80.1937,25.8143,26.78,28.28,25.56,27.79,1024.0,67.0,5.14,60.0,,20.0,2.0,2009372.0,US,1670414093.0,1670452199.0,,,,,,,801,Clouds,few clouds,02d
stations,10000.0,1670426445.0,-28800.0,5376358.0,Needles,200.0,-114.6243,34.8508,8.23,7.59,7.25,12.17,1018.0,61.0,1.54,190.0,,0.0,2.0,2033735.0,US,1670423588.0,1670459234.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426445.0,-28800.0,5345844.0,El Rio,200.0,-119.1778,34.2405,7.86,5.58,5.82,9.6,1021.0,89.0,3.6,50.0,,0.0,1.0,5254.0,US,1670424590.0,1670460419.0,,,,,,,800,Clear,clear sky,01d
stations,402.0,1670426445.0,-28800.0,5382232.0,Petaluma,200.0,-122.624,38.2428,3.47,3.47,0.08,8.46,1022.0,95.0,0.0,0.0,,100.0,1.0,5152.0,US,1670426047.0,1670460617.0,,,,,,,800,Clear,clear sky,01d
stations,6437.0,1670426445.0,-18000.0,5215247.0,Taylor,200.0,-75.6798,41.3639,10.52,10.11,9.32,11.9,1020.0,95.0,0.89,288.0,1.34,75.0,2.0,2077635.0,US,1670415321.0,1670448803.0,,,,,,,800,Clear,clear sky,01d
